Question ID,Question,Expected Source,Retrieved Source,Answer Quality,Pass/Fail,Notes
FAC069,Is external collaboration allowed under entrepreneurship policy?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_entrepreneurship_policy_pdf.md,Policies/Faculty Entrepreneurship Policy | Policies/Faculty Entrepreneurship Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Entrepreneurship-Policy.pdf ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC070,Who regulates faculty entrepreneurship activities?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_entrepreneurship_policy_pdf.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Policies/Faculty Entrepreneurship Policy | Policies/Faculty Entrepreneurship Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Entrepreneurship-Policy.pdf,Good,Pass,Answer generated successfully.
FAC071,What is included in the faculty handbook?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC072,Where can I download the faculty handbook?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md,"Careers/ Faculty on Tenure | Downloadable Resources | https://www.daiict.ac.in/faculty-tenure ; AI, ML and Data Science | Main Content > Downloadable Resources | https://www.daiict.ac.in/ai-ml-and-data-science ; Faculty Research Publication Incentive | Main Content > Downloadable Resources | https://www.daiict.ac.in/faculty-research-publication-incentive",Good,Pass,Answer generated successfully.
FAC073,Does the handbook include academic rules?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md,Examination Rules for students | Examination Rules for students (UNKNOWN) > Overview | https://intranet.daiict.ac.in/academics/Examination Rules for Students.pdf ;  | Main Content |  ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC074,Are teaching guidelines included in the faculty handbook?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC075,Does the handbook include evaluation policies?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md,Course Outline and Evaluation Policy | Course Outline and Evaluation Policy (SC471) > Downloadable Resources | https://intranet.daiict.ac.in/academics/Course_Booklet_for_Autumn_2025-26.pdf ; Course Outline and Evaluation Policy | Course Outline and Evaluation Policy (SC471) > Overview | https://intranet.daiict.ac.in/academics/Course_Booklet_for_Autumn_2025-26.pdf ; ORGANISATION BEHAVIOUR | ORGANISATION BEHAVIOUR (HM432) > Overview | https://intranet.daiict.ac.in/academics/Course_Booklet_for_Autumn_2025-26.pdf,Good,Pass,Answer generated successfully.
FAC076,Is attendance policy included in faculty handbook?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Policies/CPDA Policy | Policies/CPDA Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/CPDA_Policy.pdf,Good,Pass,Answer generated successfully.
FAC077,Are leave rules mentioned in faculty handbook?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC078,Who maintains the faculty handbook?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC079,How often is the faculty handbook updated?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md,AnnualReport 2018-19 pdf | AnnualReport 2018-19 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2018-19.pdf ; Publications | Main Content > Sorted year-wise | https://www.daiict.ac.in/faculty-publications ; DAIICT_AR_17_18.indd | Faculty Publications | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2017-18.pdf,Poor,Fail,RAG fallback triggered. Missing context.
FAC080,Does the handbook include code of conduct?,data/faculty/daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md,ORGANISATION BEHAVIOUR | ORGANISATION BEHAVIOUR (HM432) > Important Information | https://intranet.daiict.ac.in/academics/Course_Booklet_for_Autumn_2025-26.pdf ; Student | Student (OFCONDUCTANDDACGUIDELINES) > Downloadable Resources | https://intranet.daiict.ac.in/academics/DA-IICT_Student Code of Conduct and DAC Guidelines.pdf,Good,Pass,Answer generated successfully.
FAC081,What is the faculty grievance redressal authority?,data/administration/daiict_ac_in_table_2_grievance_redressal_authority_faculty.md,Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Grievance Redressal Procedure for Students and Employees > 3\. Authority and Procedure for Redressal of Grievances | https://daiict.ac.in/grievance-redressal-cell ; National Education Policy 2020 | National Education Policy 2020 > Governance and Autonomy > Grievance Redressal: | https://www.daiict.ac.in/nep-2020 ; Table 1 - Grievance Redressal Authority for Students | Table 1 - Grievance Redressal Authority for Students > **Table 1:** Grievance Redressal Authority for Students | https://www.daiict.ac.in/table-1-grievance-redressal-authority-students,Good,Pass,Answer generated successfully.
FAC082,Where can grievances be submitted?,data/administration/daiict_ac_in_table_2_grievance_redressal_authority_faculty.md,Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Grievance Submission Mechanism | https://daiict.ac.in/grievance-redressal-cell ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Terms of Reference of GRHC > 5\. Confidentiality and Prevention of Grievance | https://daiict.ac.in/grievance-redressal-cell ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Terms of Reference of GRHC > 4\. Grievance Handling and Resolution Procedure | https://daiict.ac.in/grievance-redressal-cell,Good,Pass,Answer generated successfully.
FAC083,Who handles faculty complaints?,data/administration/daiict_ac_in_table_2_grievance_redressal_authority_faculty.md,ICC | Internal Complaints Committee > Internal Complaints Committee > **Faculty Members** > _Terms of Reference:_ | https://www.daiict.ac.in/internal-complaint-committee ; ICC | Internal Complaints Committee > Internal Complaints Committee > **Faculty Members** | https://www.daiict.ac.in/internal-complaint-committee ; ICC | Internal Complaints Committee > Internal Complaints Committee > **Faculty Members** > **Staff Members** | https://www.daiict.ac.in/internal-complaint-committee,Good,Pass,Answer generated successfully.
FAC084,What types of grievances are accepted?,data/administration/daiict_ac_in_table_2_grievance_redressal_authority_faculty.md,Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Grievance Redressal Procedure for Students and Employees > 2\. Nature of Grievances > 2.1 Student Grievances | https://daiict.ac.in/grievance-redressal-cell ;  | Main Content |  ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Grievance Redressal Procedure for Students and Employees > 3\. Authority and Procedure for Redressal of Grievances | https://daiict.ac.in/grievance-redressal-cell,Good,Pass,Answer generated successfully.
FAC085,Is grievance submission confidential?,data/administration/daiict_ac_in_table_2_grievance_redressal_authority_faculty.md,Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Terms of Reference of GRHC > 5\. Confidentiality and Prevention of Grievance | https://daiict.ac.in/grievance-redressal-cell ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Grievance Submission Mechanism | https://daiict.ac.in/grievance-redressal-cell ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Terms of Reference of GRHC > 4\. Grievance Handling and Resolution Procedure | https://daiict.ac.in/grievance-redressal-cell,Good,Pass,Answer generated successfully.
FAC086,How long does grievance resolution take?,data/administration/daiict_ac_in_table_2_grievance_redressal_authority_faculty.md,Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Terms of Reference of GRHC > 4\. Grievance Handling and Resolution Procedure | https://daiict.ac.in/grievance-redressal-cell ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Terms of Reference of GRHC > 5\. Confidentiality and Prevention of Grievance | https://daiict.ac.in/grievance-redressal-cell ;  | Main Content | ,Good,Pass,Answer generated successfully.
FAC087,Can faculty appeal grievance decisions?,data/administration/daiict_ac_in_table_2_grievance_redressal_authority_faculty.md,Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Terms of Reference of GRHC > 4\. Grievance Handling and Resolution Procedure | https://daiict.ac.in/grievance-redressal-cell ; Table 1 - Grievance Redressal Authority for Students | Table 1 - Grievance Redressal Authority for Students > **Table 1:** Grievance Redressal Authority for Students | https://www.daiict.ac.in/table-1-grievance-redressal-authority-students ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Grievance Redressal Procedure for Students and Employees | https://daiict.ac.in/grievance-redressal-cell,Good,Pass,Answer generated successfully.
FAC088,Who is part of grievance committee?,data/administration/daiict_ac_in_table_2_grievance_redressal_authority_faculty.md,National Education Policy 2020 | National Education Policy 2020 > Governance and Autonomy > Grievance Redressal: | https://www.daiict.ac.in/nep-2020 ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Grievance Redressal Handling Committee (GRHC) of the Institute | https://daiict.ac.in/grievance-redressal-cell ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Grievance Redressal Procedure for Students and Employees | https://daiict.ac.in/grievance-redressal-cell,Good,Pass,Answer generated successfully.
FAC089,Is there an online grievance system?,data/administration/daiict_ac_in_table_2_grievance_redressal_authority_faculty.md,Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Grievance Submission Mechanism | https://daiict.ac.in/grievance-redressal-cell ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Grievance Redressal Procedure for Students and Employees | https://daiict.ac.in/grievance-redressal-cell ;  |  | ,Good,Pass,Answer generated successfully.
FAC090,What happens after grievance submission?,data/administration/daiict_ac_in_table_2_grievance_redressal_authority_faculty.md,Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Terms of Reference of GRHC > 4\. Grievance Handling and Resolution Procedure | https://daiict.ac.in/grievance-redressal-cell ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Terms of Reference of GRHC > 5\. Confidentiality and Prevention of Grievance | https://daiict.ac.in/grievance-redressal-cell ; Grievance Redressal Cell (Students and Employees) | Grievance Redressal Cell (Students and Employees) > Grievance Redressal Procedure for Students and Employees | https://daiict.ac.in/grievance-redressal-cell,Good,Pass,Answer generated successfully.
FAC091,What faculty positions are available at DA-IICT?,data/academics/careers/careers_faculty_tenure.md,Careers/ Faculty on Tenure | Faculty Recruitment | https://www.daiict.ac.in/faculty-tenure ; Careers/ Faculty on Tenure | Overview | https://www.daiict.ac.in/faculty-tenure ; Careers/ Faculty on Tenure | Faculty Recruitment > **Current Openings (We’re actively hiring…)** | https://www.daiict.ac.in/faculty-tenure,Good,Pass,Answer generated successfully.
FAC092,Where are faculty job openings listed?,data/academics/careers/careers_faculty_tenure.md,Careers/ Faculty on Tenure | Faculty Recruitment > **Current Openings (We’re actively hiring…)** | https://www.daiict.ac.in/faculty-tenure ; Careers / Non-Teaching Staff Positions / Crèche Supervisor / Apply Here | Related Links | https://forms.gle/s97uCtJberHhaNBH6 ; Careers/ Faculty on Tenure / Communication Design | **Application Submission Process** | https://www.daiict.ac.in/faculty-positions-communication-design,Good,Pass,Answer generated successfully.
FAC093,Which departments hire faculty at DA-IICT?,data/academics/careers/careers_faculty_tenure.md,Careers/ Faculty on Tenure | Faculty Recruitment | https://www.daiict.ac.in/faculty-tenure ; Careers/ Faculty on Tenure | Overview | https://www.daiict.ac.in/faculty-tenure ; Why choose DAU (Formerly DA-IICT)? | Main Content > The DAU (Formerly DA-IICT) Edge / Why choose DAU (Formerly DA-IICT)? > High-caliber faculty | https://www.daiict.ac.in/why-choose-da-iict,Good,Pass,Answer generated successfully.
FAC094,How do I apply for faculty positions?,data/academics/careers/careers_faculty_tenure.md,Careers/ Faculty on Tenure / Computer Science | **Application Submission Process** | https://www.daiict.ac.in/faculty-positions-computer-science ; Careers/ Faculty on Tenure / Data Science | **Application Submission Process** | https://www.daiict.ac.in/faculty-positions-data-science ; Careers/ Faculty on Tenure | **Application Submission Process** | https://www.daiict.ac.in/faculty-tenure,Good,Pass,Answer generated successfully.
FAC095,What is the eligibility for faculty recruitment?,data/academics/careers/careers_faculty_tenure.md,"Careers/ Faculty on Tenure | Faculty Recruitment > **Current Openings (We’re actively hiring…)** > **Minimum Eligibility Criteria** (all disciplines except design area candidates) | https://www.daiict.ac.in/faculty-tenure ; UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | Communication Design | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf",Good,Pass,Answer generated successfully.
FAC096,Are PhD holders required for faculty jobs?,data/academics/careers/careers_faculty_tenure.md,Academic Requirements for the PhD | Academic Requirements for the PhD (UNKNOWN) > Main Content | https://intranet.daiict.ac.in/academics/Academic Requirements_Ph D Program_-HSS&Design_wef 2024-25 as of July 2024.pdf,Poor,Fail,RAG fallback triggered. Missing context.
FAC097,What is the selection process for faculty hiring?,data/academics/careers/careers_faculty_tenure.md,"UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; Admissions - M.Sc. (Agriculture Analytics) | Main Content > Selection Process | https://www.daiict.ac.in/admissions-msc-agriculture-analytics ; Admissions - M.Sc. (Agriculture Analytics) | Main Content > FAQs > What is the selection process for M.Sc. (AA)? | https://www.daiict.ac.in/admissions-msc-agriculture-analytics",Poor,Fail,Expected source not retrieved.
FAC098,Are interviews part of faculty recruitment?,data/academics/careers/careers_faculty_tenure.md,"UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; Careers/ Faculty on Tenure / Computer Science | **Application Submission Process** | https://www.daiict.ac.in/faculty-positions-computer-science ; Careers/ Faculty on Tenure | **Application Submission Process** | https://www.daiict.ac.in/faculty-tenure",Good,Pass,Answer generated successfully.
FAC099,Which departments currently have openings?,data/academics/careers/careers_faculty_tenure.md,Careers / Non-Teaching Staff Positions | Main Content | https://www.daiict.ac.in/non-teaching-staff-positions ; Careers/ Faculty on Tenure | Faculty Recruitment > **Current Openings (We’re actively hiring…)** | https://www.daiict.ac.in/faculty-tenure ; Careers / Teaching Fellow Positions Open at DAU | Main Content > **Teaching Fellow Positions Open at DAU** > **Autumn Semester AY 2026–27(2nd round)** > **Preference Domains** : | https://www.daiict.ac.in/teaching-fellow-positions-open-dau,Good,Pass,Answer generated successfully.
FAC100,Is experience required for faculty positions?,data/academics/careers/careers_faculty_tenure.md,Careers/ Faculty on Tenure | Faculty Recruitment > **Current Openings (We’re actively hiring…)** > **Associate Professor** | https://www.daiict.ac.in/faculty-tenure ; UGC Proforma/UGC 12B Proforma | | About USA ~ | SEG | RC] -| Pl “| Field Experience- Themes Viceo Gallery | Publications~ More ~ | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf ; Careers/ Faculty on Tenure / Mathematics and Statistics | **Minimum Eligibility Criteria** (all disciplines except design area candidates) > **Assistant Professor** > **Associate Professor** | https://www.daiict.ac.in/faculty-positions-mathematics-statistics,Good,Pass,Answer generated successfully.
FAC101,What is the tenure policy for faculty?,data/academics/careers/careers_faculty_tenure.md,Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Poor,Fail,RAG fallback triggered. Missing context.
FAC102,How long is faculty probation period?,data/academics/careers/careers_faculty_tenure.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; ICC / DAU Policy against Sexual Harassment | ICC / DAU Policy against Sexual Harassment > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/DAU-Policy-against-Sexual-Harassment_2026.pdf,Good,Pass,Answer generated successfully.
FAC103,Are faculty promotions based on research output?,data/academics/careers/careers_faculty_tenure.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Policies/An Incentive Policy for Faculty Research Publications | Policies/An Incentive Policy for Faculty Research Publications > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Faculty-Research-Publication-Incentive.pdf,Good,Pass,Answer generated successfully.
FAC104,What is the salary structure for faculty?,data/academics/careers/careers_faculty_tenure.md,"UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ;  | Main Content > Organizational Hierarchy > Level 4 â€” Academic Leadership |  ; UGC Proforma/Proforma for Inspection by UGC – 2025 | Refundatle amount, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf",Poor,Fail,Expected source not retrieved.
FAC105,Do faculty get research grants?,data/academics/careers/careers_faculty_tenure.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; AnnualReport 2022-23 pdf | AnnualReport 2022-23 pdf > Main Content | https://daiict.ac.in/sites/default/files/other-files/Annual-Report_2022-23.pdf ; National Education Policy 2020 | National Education Policy 2020 > Research Innovation and Entrepreneurship > Research Supports and Incentives | https://www.daiict.ac.in/nep-2020,Good,Pass,Answer generated successfully.
FAC106,Is teaching experience mandatory?,data/academics/careers/careers_faculty_tenure.md,Careers/ Faculty on Tenure | Faculty Recruitment > **Current Openings (We’re actively hiring…)** > **Associate Professor** | https://www.daiict.ac.in/faculty-tenure ; NAAC / NAAC Cycle 2 | NAAC / NAAC Cycle 2 > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/NAAC_Cycle-2_SSR_Submitted_2023.pdf ; UGC Proforma/UGC 12B Proforma | | About USA ~ | SEG | RC] -| Pl “| Field Experience- Themes Viceo Gallery | Publications~ More ~ | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf,Good,Pass,Answer generated successfully.
FAC107,Can faculty move between departments?,data/academics/careers/careers_faculty_tenure.md, | Important Information |  ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC108,What is the retirement policy for faculty?,data/academics/careers/careers_faculty_tenure.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Poor,Fail,RAG fallback triggered. Missing context.
FAC109,Are visiting faculty positions available?,data/academics/careers/careers_faculty_tenure.md,"UGC Proforma/Proforma for Inspection by UGC – 2025 | Refundatle amount, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; Careers/ Faculty on Tenure / Computer Science | **Application Submission Process** | https://www.daiict.ac.in/faculty-positions-computer-science ; Careers/ Faculty on Tenure | **Application Submission Process** | https://www.daiict.ac.in/faculty-tenure",Good,Pass,Answer generated successfully.
FAC110,Does DA-IICT hire international faculty?,data/academics/careers/careers_faculty_tenure.md,Careers/ Faculty on Tenure | Faculty Recruitment | https://www.daiict.ac.in/faculty-tenure ; Careers/ Faculty on Tenure | Overview | https://www.daiict.ac.in/faculty-tenure ; Why choose DAU (Formerly DA-IICT)? | Main Content > The DAU (Formerly DA-IICT) Edge / Why choose DAU (Formerly DA-IICT)? > High-caliber faculty | https://www.daiict.ac.in/why-choose-da-iict,Good,Pass,Answer generated successfully.
FAC111,How are faculty evaluated annually?,data/academics/careers/careers_faculty_tenure.md,"Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; NAAC / NAAC Cycle 2 | NAAC / NAAC Cycle 2 > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/NAAC_Cycle-2_SSR_Submitted_2023.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf",Good,Pass,Answer generated successfully.
FAC112,What KPIs are used for faculty assessment?,data/academics/careers/careers_faculty_tenure.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; Academic Requirements for the MDes | Academic Requirements for the MDes (UNKNOWN) > Main Content | https://intranet.daiict.ac.in/academics/Academic Requirements_MDes(IUxD)_wef 2025-26  .pdf,Good,Pass,Answer generated successfully.
FAC113,Is student feedback used in evaluation?,data/academics/careers/careers_faculty_tenure.md,NAAC / NAAC Cycle 1/ Evaluation Report | NAAC / NAAC Cycle 1/ Evaluation Report > Main Content | https://www.daiict.ac.in/sites/default/files/NAAC-Evaluative-Report.pdf,Poor,Fail,Expected source not retrieved.
FAC114,Are research publications considered in evaluation?,data/academics/careers/careers_faculty_tenure.md,Research / IRB / Structure and guidelines | Research / IRB / Structure and guidelines > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/DA-IICT_IRB_Policy_and-Other-Details.pdf ; Policies/An Incentive Policy for Faculty Research Publications | Policies/An Incentive Policy for Faculty Research Publications > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Policy-on-Faculty-Research-Publication-Incentive.pdf ; UGC Proforma/UGC 12B Proforma | egies = | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf,Good,Pass,Answer generated successfully.
FAC115,Do faculty undergo performance reviews?,data/academics/careers/careers_faculty_tenure.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; NAAC / NAAC Cycle 2 | NAAC / NAAC Cycle 2 > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/NAAC_Cycle-2_SSR_Submitted_2023.pdf ; Malpractices/Improper Conduct in Examinations and Consequences | Malpractices/Improper Conduct in Examinations and Consequences (UNKNOWN) > Main Content | https://intranet.daiict.ac.in/academics/Guidelines of Exams Malpractices.pdf,Good,Pass,Answer generated successfully.
FAC116,How often are faculty promotions reviewed?,data/academics/careers/careers_faculty_tenure.md,"Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | Access to NPTEL lectures, e-journals, | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf",Good,Pass,Answer generated successfully.
FAC117,What is the academic workload of faculty?,data/academics/careers/careers_faculty_tenure.md,Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; AnnualReport 2018-19 pdf | AnnualReport 2018-19 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2018-19.pdf ; NAAC / NAAC Cycle 2 | NAAC / NAAC Cycle 2 > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/NAAC_Cycle-2_SSR_Submitted_2023.pdf,Poor,Fail,RAG fallback triggered. Missing context.
FAC118,Are faculty required to publish papers?,data/academics/careers/careers_faculty_tenure.md,UGC Proforma/UGC 12B Proforma | egies = | https://www.daiict.ac.in/sites/default/files/other-files/UGC_12B_PROFORMA-FOR-SEEKING-INFORMATION-FOR-12-B-STATUS_Form_With_Annexures-1.pdf ; Faculty Research Publication Incentive | Overview | https://www.daiict.ac.in/faculty-research-publication-incentive ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf,Good,Pass,Answer generated successfully.
FAC119,Do faculty supervise student projects?,data/academics/careers/careers_faculty_tenure.md,"Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | GATE Admitted Students: Eligitte for a monih'y sipend ol Rs. 15,000 m ihe tor of 4 | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf",Good,Pass,Answer generated successfully.
FAC120,Is industry experience valued in hiring?,data/academics/careers/careers_faculty_tenure.md,UGC Proforma/Proforma for Inspection by UGC – 2025 | Communication Design | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf ; National Education Policy 2020 | National Education Policy 2020 > Skill Development and Employability > Industry Institute Linkage | https://www.daiict.ac.in/nep-2020 ; AnnualReport 2015-16 pdf | AnnualReport 2015-16 pdf > Main Content | https://daiict.ac.in/themes/daiict/images/DAIICT-AR-2015-16.pdf,Poor,Fail,Expected source not retrieved.
FAC121,What teaching responsibilities do faculty have?,data/academics/careers/careers_faculty_tenure.md,Academic Areas | Main Content > Academic Areas | https://www.daiict.ac.in/academic-areas ; Academic Areas | Overview | https://www.daiict.ac.in/academic-areas ;  | Main Content > Key Responsibilities | ,Poor,Fail,Expected source not retrieved.
FAC122,Do faculty handle labs and lectures?,data/academics/careers/careers_faculty_tenure.md,"Policies/Teaching Fellow Policy | Policies/Teaching Fellow Policy > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Teaching-Fellow-Policy.pdf ; Policies/Faculty Handbook | Policies/Faculty Handbook > Main Content | https://www.daiict.ac.in/sites/default/files/other-files/Faculty-Handbook.pdf ; UGC Proforma/Proforma for Inspection by UGC – 2025 | GATE Admitted Students: Eligitte for a monih'y sipend ol Rs. 15,000 m ihe tor of 4 | https://www.daiict.ac.in/sites/default/files/other-files/UGC-Proforma-for-inspection-with-Appendices-and-Annexures_2025.pdf",Good,Pass,Answer generated successfully.
