Question ID,Question,Expected Source,Retrieved Source,Answer Quality,Pass/Fail,Notes
PLCMT-113,Who was the PC Convenor mentioned during the first Google drive?,da_iict_extends_its_record_of_excellent_placements_google_opens_the_drive_for_the_first_time.md, | NAAC / NAAC Cycle 1/ Evaluation Report | AnnualReport 2023-24 pdf,Poor,Fail,Source Data Missing
PLCMT-114,Who is the current Dean of Academic Programs?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md, | Dean's Office | Dean's Office,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-115,How many student clubs are active on campus?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,UGC Proforma/UGC 12B Proforma | Halls of Residence | National Education Policy 2020,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-116,Is DAU accredited with NAAC A+?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,Newsletter/Jan - Sept 2023 |  | ,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-117,What does the acronym EVD stand for in B.Tech?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,B.Tech. (EVD) | B.Tech. (EVD) | Undergraduate Admissions – All India Category,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-118,Does the university offer a Ph.D. program?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,UGC Proforma/Proforma for Inspection by UGC – 2025 | Doctoral Program | Ph.D. (Regular & Part-Time) Admissions,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-119,Are B.Tech MnC students eligible for Category I offers?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,Undergraduate Admissions - NRI and Foreign National (DAFS) Category | Research / DAU Student Research Excellence Award | B. Tech DAFS Merit Scholarships at DA-IICT,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-120,Which two programs launched their inaugural cohorts graduating this year?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,Dual Degree Programs |  | ,Poor,Fail,Source Data Missing
PLCMT-121,What specialization was introduced within the M.Des program?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,M.Des. (Communication Design) | M.Des. (Communication Design) | M.Des. (Communication Design),Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-122,Can M.Sc. IT students participate in the placements?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,AnnualReport 2018-19 pdf | Academic Requirements for the M Sc (IT),Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-123,Who won the 1st rank from Gujarat in the Amritapuri ICPC Regionals?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,NAAC / NAAC Cycle 1 | NAAC Credition Certificate | ,Poor,Fail,Source Data Missing
PLCMT-124,Who reached the finals of the Google Girls Hackathon?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,"Placement / Placement Cell / PLACEMENT BROCHURE 2025-26 | DAU Drives Innovation for a Sustainable Future with HackOut'25 | Ms. Jinal Parikh, B.Tech student, is selected as Google Women Techmakers Scholar 2017",Pending Review,Pass,question answered
PLCMT-125,Who is the Founder of UnifyApps among the alumni?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,"Induction of our alum to the Board of Governors, DAU | AnnualReport 2024-25 pdf | UGC Proforma/UGC 12B Proforma",Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-126,Is Bhavesh Manglani from Delhivery an alumnus?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md, | Newsletter/Jan - Jun 2020 | AnnualReport 2024-25 pdf,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-127,Who is the Director General of the university?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md, | UGC Proforma/Proforma for Inspection by UGC – 2025 | ,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-128,What happens if a company complains about my conduct during an interview?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,Policies/Conduct Rules | Malpractices/Improper Conduct in Examinations and Consequences,Poor,Fail,Source Data Missing
PLCMT-129,Do students undergo exploration projects from the first year onward?,placement_cell.md,B.Tech. (ICT) | B.Tech. (ICT) | B.Tech. (EVD),Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-130,Does the B.Tech ICT program demand a higher credit load for the minor in CS?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,B.Tech. (ICT) | B.Tech. (ICT) | B.Tech. (Honours) in ICT with minor in Computational Science,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-131,Who is the Assistant Manager for Placements?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,Placement / Placement Cell / PLACEMENT BROCHURE 2025-26 | People / Staff | UGC Proforma/UGC 12B Proforma,Pending Review,Pass,question answered
PLCMT-132,What is the highest stipend listed in the 2024-25 highlights?,daiict_ac_in_sites_default_files_other_files_placement_brochure_2025_26_pdf.md,Placement / Placement Cell / DAU PG Placement Report(2023-2024) | AnnualReport 2024-25 pdf,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-133,Are pre-final year students evaluated for summer internships on the shared day slot?,da_iict_extends_its_record_of_excellent_placements_google_opens_the_drive_for_the_first_time.md,Placement / Placement Cell / PLACEMENT BROCHURE 2025-26 | Policies/Summer Research Internship Policy,Poor,Fail,Source Data Missing
PLCMT-134,Was the shared slot process completely offline or entirely online?,da_iict_extends_its_record_of_excellent_placements_google_opens_the_drive_for_the_first_time.md,"Research Paper by Mayank Patel, Nitish Yadav, and Minal Bhise gets Best Paper Award at FTNCT 2021 | Research Paper by Mayank Patel, Nitish Yadav, and Minal Bhise gets Best Paper Award at FTNCT 2021 | ",Poor,Fail,Source Data Missing
PLCMT-135,What is the current attendance status of the ongoing Morgan Stanley GD round?,Missing - Level 2,UGC Proforma/UGC 12B Proforma | Academia & Industry Connect: Dhirubhai Ambani University at Colgate Global Business Services Pvt Ltd | AnnualReport 2022-23 pdf,Poor,Fail,Source Data Missing
PLCMT-136,Have the aptitude test results for Sprinklr been declared today?,Missing - Level 2,ERROR,,Fail,HTTP status 500 (API/Network Error)
PLCMT-137,Which room is allocated for the Google technical interview?,Missing - Level 2,BS-MS in Data Science & Artificial Intellifence | NAAC / NAAC Cycle 1 | BS–MS in Data Science & Artificial Intelligence (newly launched),Poor,Fail,Source Data Missing
PLCMT-138,How many companies have canceled their drives this month?,Missing - Level 2,UGC Proforma/Proforma for Inspection by UGC – 2025,Poor,Fail,Source Data Missing
PLCMT-139,What are the common puzzle questions asked by DE Shaw?,Missing - Level 3,"MC111 - Mathematical, Algorithmic, and | Page 1 of",Poor,Fail,Source Data Missing
PLCMT-140,How did previous students prepare for the Microsoft coding assessment?,Missing - Level 3,AnnualReport 2024-25 pdf | Students | ,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-141,Does the placement committee recommend applying for Agtech Innovation Labs?,Missing - Level 3,Placement / Placement Cell / PLACEMENT BROCHURE 2025-26 | AnnualReport 2024-25 pdf,Poor,Fail,Source Data Missing
PLCMT-142,What is the general feedback from interns who worked at QuantumBlack?,Missing - Level 3,NAAC / NAAC Cycle 1/ Evaluation Report | UGC Proforma/Proforma for Inspection by UGC – 2025 | AnnualReport 2019-20 pdf,Poor,Fail,Source Data Missing
PLCMT-143,Which faculty member should I contact to review my ML project portfolio?,Missing - Level 3,"UGC Proforma/Proforma for Inspection by UGC – 2025 | MC111 - Mathematical, Algorithmic, and",Poor,Fail,Source Data Missing
PLCMT-144,Can the ERP system automatically pull my hackathon certificates into my JAF profile?,Missing - Level 4,"AI Literacy, Efficiency, and Ethics | DAU Drives Innovation for a Sustainable Future with HackOut'25 | AnnualReport 2018-19 pdf",Poor,Fail,Source Data Missing
PLCMT-145,Will the placement portal integrate with LinkedIn to verify student profiles?,Missing - Level 4,AnnualReport 2018-19 pdf | Placement / Placement Cell / PLACEMENT BROCHURE 2025-26,Poor,Fail,Source Data Missing
PLCMT-146,How does the system calculate the 1.5x CTC jump automatically during offer selection?,Missing - Level 4,Computational Finance | UGC Proforma/UGC 12B Proforma,Poor,Fail,Source Data Missing
PLCMT-147,Does the chatbot have access to my previous semester grades?,Missing - Level 4,Title: Design and Analysis of Algorithms (ICT and CS) SEM III core | Academic Requirements for the M. Tech (CS&ML),Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-148,Can the system automatically detect if I abandoned a company process midway?,Missing - Level 4,It628 System Programming |  | Placement / Placement Cell / PIAAC Document,Pending Review,Fail,Expected source missing from retrieved context.
PLCMT-149,Will I get an automated email if a Dream Company opens its registration?,Missing - Level 4,AnnualReport 2024-25 pdf | Newsletter/July - Dec 2022 | UGC Proforma/Proforma for Inspection by UGC – 2025,Poor,Fail,Source Data Missing
PLCMT-150,Is the student registration process for placement drives completely automated?,Missing - Level 4,Placement / Placement Cell / PLACEMENT BROCHURE 2025-26 | Placement / Placement Cell / PIAAC Document | NAAC / NAAC Cycle 1,Pending Review,Fail,Expected source missing from retrieved context.
