Question ID,Question,Expected Source,Retrieved Source,Answer Quality,Pass/Fail,Notes
Q170,What is the guest room rent for parents visiting the hostel?,data/student_services/rules/hostel_rules_and_regulations.md,daiict_ac_in_sites_default_files_other_files_hostel_rules_and_regulations_pdf.md (score=0.687),Good,Pass,Correct source retrieved and answer generated.
Q171,What is the guest room rent for non-resident DAU students staying in the hostel?,data/student_services/rules/hostel_rules_and_regulations.md,hostel_rules_and_regulations_v2.md (score=0.737),Good,Pass,Correct source retrieved and answer generated.
Q172,What is the fine for entertaining a visitor without prior intimation?,data/student_services/rules/hostel_rules_and_regulations.md,hostel_rules_and_regulations_v2.md (score=0.662),Good,Pass,Correct source retrieved and answer generated.
Q173,Are pets allowed in the Halls of Residence?,data/student_services/rules/hostel_rules_and_regulations.md,daiict_ac_in_sites_default_files_other_files_hostel_rules_and_regulations_pdf.md (score=0.633),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q174,What is the fine for losing a hostel room key?,data/student_services/rules/hostel_rules_and_regulations.md,hostel_rules_and_regulations_v2.md (score=0.707),Good,Pass,Correct source retrieved and answer generated.
Q175,What is the fine for leaving a hostel room unlocked and vacant?,data/student_services/rules/hostel_rules_and_regulations.md,daiict_ac_in_sites_default_files_other_files_hostel_rules_and_regulations_pdf.md (score=0.717),Good,Pass,Correct source retrieved and answer generated.
Q176,Can residents use their own locks in the hostel room?,data/student_services/rules/hostel_rules_and_regulations.md,hostel_rules_and_regulations_v2.md (score=0.672),Good,Pass,Correct source retrieved and answer generated.
Q177,What is the minimum fine for breaking any hostel rule?,data/student_services/rules/hostel_rules_and_regulations.md,hostel_rules_and_regulations_v2.md (score=0.710),Good,Pass,Correct source retrieved and answer generated.
Q178,Who are the members of the Hostel Management Committee?,data/student_services/rules/hostel_rules_and_regulations.md,hostel_rules_and_regulations_v2.md (score=0.737),Good,Pass,Correct source retrieved and answer generated.
Q179,How many food courts are there on the DAU campus?,data/infrastructure/food_court.md,food_court_v2.md (score=0.663),Good,Pass,Correct source retrieved and answer generated.
Q180,What types of cuisine are available at DAU food courts?,data/infrastructure/food_court.md,food_court_v2.md (score=0.660),Good,Pass,Correct source retrieved and answer generated.
Q181,Is non-vegetarian and egg food available on the DAU campus?,data/infrastructure/food_court.md,food_court_v2.md (score=0.617),Good,Pass,Correct source retrieved and answer generated.
Q182,Are Amul products available at the DAU food courts?,data/infrastructure/food_court.md,food_court_v2.md (score=0.609),Good,Pass,Correct source retrieved and answer generated.
Q183,How are the food courts managed at DAU?,data/infrastructure/food_court.md,food_court_v2.md (score=0.751),Good,Pass,Correct source retrieved and answer generated.
Q184,Is there a food court at DAU specifically serving breakfast and snacks?,data/infrastructure/food_court.md,food_court_v2.md (score=0.643),Good,Pass,Correct source retrieved and answer generated.
Q185,Is there a food court at DAU serving fruit and fruit juices?,data/infrastructure/food_court.md,food_court_v2.md (score=0.631),Good,Pass,Correct source retrieved and answer generated.
Q186,How many doctors visit the DAU Medical Centre daily?,data/infrastructure/medical_facility.md,halls_of_residence_v2.md (score=0.640),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q187,What are the visiting hours of Dr. Arvindsinh Vaghela at the Medical Centre?,data/infrastructure/medical_facility.md,None,Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q188,What are the visiting hours of Dr. Charulata Harshe at the Medical Centre?,data/infrastructure/medical_facility.md,None,Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q189,What are the visiting hours of Dr. Anjana Ved at the Medical Centre?,data/infrastructure/medical_facility.md,None,Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q190,Are medical consultations at the DAU Medical Centre free for students?,data/infrastructure/medical_facility.md,medical_facility_v2.md (score=0.667),Good,Pass,Correct source retrieved and answer generated.
Q191,Are medicines dispensed at the Medical Centre free of charge?,data/infrastructure/medical_facility.md,daiict_ac_in_sites_default_files_other_files_faculty_handbook_pdf.md (score=0.550),Good,Pass,Correct source retrieved and answer generated.
Q192,Which hospitals have signed an MoU with DAU for student medical treatment?,data/infrastructure/medical_facility.md,medical_facility_v2.md (score=0.662),Good,Pass,Correct source retrieved and answer generated.
Q193,How far is Aashka Hospital from the DAU campus?,data/infrastructure/medical_facility.md,location_contact_v2.md (score=0.642),Good,Pass,Correct source retrieved and answer generated.
Q194,Is there a 24x7 vehicle available for medical emergencies at DAU?,data/infrastructure/medical_facility.md,halls_of_residence_v2.md (score=0.616),Good,Pass,Correct source retrieved and answer generated.
Q195,What is the Group Mediclaim Insurance coverage amount for DAU students?,data/infrastructure/medical_facility.md,medical_assistance_sop.md (score=0.860),Good,Pass,Correct source retrieved and answer generated.
Q196,Which insurance company provides the DAU Group Mediclaim policy?,data/infrastructure/medical_facility.md,medical_assistance_sop.md (score=0.707),Good,Pass,Correct source retrieved and answer generated.
Q197,What type of medical treatment does the DAU Mediclaim policy cover?,data/infrastructure/medical_facility.md,medical_assistance_sop.md (score=0.714),Good,Pass,Correct source retrieved and answer generated.
Q198,What is the emergency intercom number for the DAU Medical Centre?,data/student_services/medical_assistance_sop.md,medical_facility_v2.md (score=0.721),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q199,What is the landline number of the DAU Medical Centre for emergencies?,data/student_services/medical_assistance_sop.md,location_contact_v2.md (score=0.633),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q200,Who are the nurses at the Medical Centre and what are their hours?,data/student_services/medical_assistance_sop.md,medical_facility_v2.md (score=0.657),Good,Pass,Correct source retrieved and answer generated.
Q201,Is nursing staff available on weekends at the DAU Medical Centre?,data/student_services/medical_assistance_sop.md,medical_facility_v2.md (score=0.701),Good,Pass,Correct source retrieved and answer generated.
Q202,What is the contact email of the DAU Medical Centre?,data/student_services/medical_assistance_sop.md,faculty_brajesh_dhiman.md (score=0.681),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q203,What hospitals are empanelled with DAU for student treatment (full list)?,data/student_services/medical_assistance_sop.md,medical_facility_v2.md (score=0.668),Good,Pass,Correct source retrieved and answer generated.
Q204,What is the emergency contact number for SGVNS Swaminarayan Hospital?,data/student_services/medical_assistance_sop.md,medical_assistance_sop.md (score=0.765),Good,Pass,Correct source retrieved and answer generated.
Q205,What is the emergency contact number for Apollo Hospital Gandhinagar?,data/student_services/medical_assistance_sop.md,medical_facility_v2.md (score=0.806),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q206,Does DAU have a counselling or stress management centre for students?,data/student_services/medical_assistance_sop.md,medical_facility_v2.md (score=0.784),Good,Pass,Correct source retrieved and answer generated.
Q207,Who are the counsellors at the Stress Management Centre and when are they available?,data/student_services/medical_assistance_sop.md,medical_assistance_sop.md (score=0.654),Good,Pass,Correct source retrieved and answer generated.
Q208,Where is Dr. Nandini Banerjee's counselling room on campus?,data/student_services/medical_assistance_sop.md,adjunct_faculty_nandini_banerjee.md (score=0.676),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q209,What is the SBG structure in terms of committees and clubs?,data/student_services/dean_students.md,daiict_ac_in_sites_default_files_other_files_naac_cycle_2_ssr_submitted_2023_pdf.md (score=0.678),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q210,What is the overall role of the Student Body Government at DAU?,data/student_services/dean_students.md,dean_students_tab.md (score=0.754),Good,Pass,Correct source retrieved and answer generated.
Q211,What is the Disciplinary Action Committee (DAC) and who are its members?,data/student_services/dean_students.md,placement_cell_v2.md (score=0.724),Good,Pass,Correct source retrieved and answer generated.
Q212,What is the direct contact number of the Dean of Students?,data/student_services/dean_students.md,faculty_profile_kalyan_sasidhar.md (score=0.704),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q213,What is the purpose of the Grievance Redressal Cell at DAU?,data/student_services/grievance_redressal_cell.md,grievance_redressal_cell_v2.md (score=0.803),Good,Pass,Correct source retrieved and answer generated.
Q214,What types of grievances can students raise through the GRHS?,data/student_services/grievance_redressal_cell.md,daiict_ac_in_grievance_redressal_cell.md (score=0.691),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q215,What matters are out of scope of the Grievance Redressal Handling System?,data/student_services/grievance_redressal_cell.md,grievance_redressal_cell_v2.md (score=0.697),Good,Pass,Correct source retrieved and answer generated.
Q216,Where can students find anti-ragging information at DAU?,data/student_services/dean_students.md,dean_students_v2.md (score=0.764),Good,Pass,Correct source retrieved and answer generated.
Q217,What cultural activities does the Cultural Committee organize?,data/student_services/dean_students.md,dean_students_tab.md (score=0.676),Good,Pass,Correct source retrieved and answer generated.
Q218,What is Synapse at DAU?,data/student_services/dean_students.md,daiict_ac_in_themes_daiict_images_daiict_ar_2015_16_pdf.md (score=0.635),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q219,What is HackOut at DAU?,data/student_services/dean_students.md,dean_students_v2.md (score=0.750),Good,Pass,Correct source retrieved and answer generated.
Q220,What is YouthRun at DAU?,data/student_services/dean_students.md,dean_students_v2.md (score=0.766),Good,Pass,Correct source retrieved and answer generated.
Q221,What campus security arrangement does DAU have (round the clock)?,data/infrastructure/campus_security.md,campus_security.md (score=0.638),Good,Pass,Correct source retrieved and answer generated.
Q222,Who administers and monitors campus security at DAU?,data/infrastructure/campus_security.md,campus_security.md (score=0.672),Good,Pass,Correct source retrieved and answer generated.
Q223,Can security staff ask students or visitors for identification?,data/infrastructure/campus_security.md,campus_security.md (score=0.616),Good,Pass,Correct source retrieved and answer generated.
Q224,Is rural internship mandatory for B.Tech students at DAU?,data/student_services/dean_students.md,daiict_ac_in_sites_default_files_other_files_ugc_12b_proforma_for_seeking_inform.md (score=0.753),Good,Pass,Correct source retrieved and answer generated.
Q225,What should first-year students expect when joining DAU campus life?,data/student_services/first_year_in_campus.md,internal_complaint_committee.md (score=0.654),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q226,What academic advice is given to first-year students at DAU?,data/student_services/first_year_in_campus.md,dean_students_tab.md (score=0.684),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q227,Where is the DAU campus located?,data/student_services/contact/location_contact.md,location_contact_v2.md (score=0.732),Good,Pass,Correct source retrieved and answer generated.
Q228,What is the full official name of the university (DAU)?,data/student_services/contact/location_contact.md,news_6854.md (score=0.622),Good,Pass,Correct source retrieved and answer generated.
Q229,What are the room types available in the New Men's HoR?,data/infrastructure/halls_of_residence.md,halls_of_residence_v2.md (score=0.602),Good,Pass,Correct source retrieved and answer generated.
Q230,What type of internet connection is available in the Women's HoR?,data/infrastructure/halls_of_residence.md,halls_of_residence_v2.md (score=0.580),Good,Pass,Correct source retrieved and answer generated.
Q231,What is Concours in the context of DAU sports?,data/student_services/dean_students.md,dean_students_v2.md (score=0.751),Good,Pass,Correct source retrieved and answer generated.
Q232,What is DCL (DAU Cricket League)?,data/student_services/dean_students.md,dean_students_tab.md (score=0.658),Good,Pass,Correct source retrieved and answer generated.
Q233,What is the Inter-Wing Tournament at DAU?,data/student_services/dean_students.md,sports_complex_v2.md (score=0.664),Good,Pass,Correct source retrieved and answer generated.
Q234,What is Freshers' Weekend at DAU?,data/student_services/dean_students.md,dean_students_v2.md (score=0.816),Good,Pass,Correct source retrieved and answer generated.
Q235,Which dance club won WALTZ in 2024?,data/student_services/dean_students.md,dean_students_tab.md (score=0.556),Good,Pass,Correct source retrieved and answer generated.
Q236,What are the notable achievements of the DAU Theatres Group?,data/student_services/dean_students.md,achievements.md (score=0.552),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q237,What is i.Fest and which club organizes it?,data/student_services/dean_students.md,dean_students_v2.md (score=0.671),Good,Pass,Correct source retrieved and answer generated.
Q238,What is the flagship magazine published by the Press Club at DAU?,data/student_services/dean_students.md,dean_students_tab.md (score=0.692),Good,Pass,Correct source retrieved and answer generated.
Q239,What is the campus newsletter published by the DAU Press Club called?,data/student_services/dean_students.md,dean_students_tab.md (score=0.677),Good,Pass,Correct source retrieved and answer generated.
Q240,What sports disciplines does DAU compete in at district/state/national tournaments?,data/infrastructure/sports_complex.md,sports_complex_v2.md (score=0.739),Good,Pass,Correct source retrieved and answer generated.
Q241,What is the vision of the DAU Sports Department?,data/infrastructure/sports_complex.md,sports_complex_v2.md (score=0.687),Good,Pass,Correct source retrieved and answer generated.
Q242,Can a sick student get food delivered to their hostel room?,data/student_services/rules/hostel_rules_and_regulations.md,daiict_ac_in_sites_default_files_other_files_hostel_rules_and_regulations_pdf.md (score=0.719),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q243,How should students or employees resolve disputes at DAU as a first step?,data/student_services/grievance_redressal_cell.md,grievance_redressal_cell_v2.md (score=0.787),Good,Pass,Correct source retrieved and answer generated.
Q244,How can DAU students generate their Group Mediclaim insurance card?,data/student_services/medical_assistance_sop.md,medical_assistance_sop.md (score=0.798),Good,Pass,Correct source retrieved and answer generated.
Q245,What should students do in a medical emergency outside Medical Centre working hours?,data/student_services/medical_assistance_sop.md,medical_assistance_sop.md (score=0.762),Good,Pass,Correct source retrieved and answer generated.
Q246,Is there a 24x7 ambulance facility on the DAU campus?,data/student_services/medical_assistance_sop.md,halls_of_residence_v2.md (score=0.608),Good,Pass,Correct source retrieved and answer generated.
Q247,What is the Kashka Hospital contact number for emergencies?,data/student_services/medical_assistance_sop.md,medical_facility_v2.md (score=0.703),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.
Q248,Who are the members of the DAC (Disciplinary Action Committee)?,data/student_services/dean_students.md,dean_students_tab.md (score=0.802),Good,Pass,Correct source retrieved and answer generated.
Q249,What are the key disciplinary rules for students at DAU?,data/student_services/dean_students.md,dean_students_tab.md (score=0.717),Good,Pass,Correct source retrieved and answer generated.
Q250,How many clubs under SBG focus on technology (coding/engineering/cyber)?,data/student_services/dean_students.md,btech_mnc.md (score=0.557),Poor,Fail,Wrong source retrieved; answer generated but may be incorrect.

SUMMARY,,,,,,
Questions Tested,250
Pass Count,192
Fail Count,58
Accuracy %,76.80%
Time (min),74.9
